timestamp,appliance,duration_hrs,room,power_usage_kWh,estimated_cost,outside_temperature,day,exceeds_threshold
2025-06-29 05:00:00,Microwave,6,Laundry Room,3.59,21.54,30,Sunday,True
2025-05-19 11:00:00,Oven,2,Laundry Room,4.52,27.12,137,Monday,False
2025-07-09 09:00:00,AC,2,Laundry Room,6.81,40.86,38,Wednesday,False
2025-05-14 05:00:00,Fan,6,Dining Room,1.75,10.5,27,Wednesday,True
2025-07-15 22:00:00,AC,3,Bathroom,9.62,57.72,35,Tuesday,True
2025-07-24 19:00:00,Light,2,Living Room,0.34,2.04,35,Thursday,False
2025-05-16 04:00:00,Light,3,Dining Room,0.46,2.76,26,Friday,False
2025-07-18 17:00:00,Fan,4,Living Room,1.16,6.96,24,Friday,True
2025-06-30 22:00:00,Refrigerator,2,Kitchen,1.98,11.88,4,Monday,True
2025-06-07 08:00:00,TV,1,Dining Room,0.74,4.44,22,Saturday,False
2025-06-03 16:00:00,TV,3,Bedroom,4.07,24.42,30,Tuesday,True
2025-06-19 23:00:00,TV,5,Laundry Room,2.77,16.62,32,Thursday,True
2025-06-03 14:00:00,Dishwasher,6,Kitchen,8.94,53.64,40,Tuesday,True
2025-04-25 20:00:00,Fan,2,Laundry Room,0.58,3.48,32,Friday,False
2025-05-21 04:00:00,Oven,5,Living Room,9.27,55.62,206,Wednesday,True
2025-07-01 06:00:00,Fan,6,Living Room,2.81,16.86,32,Tuesday,True
2025-04-30 01:00:00,Washing Machine,1,Bathroom,1.84,11.04,35,Wednesday,False
2025-07-04 20:00:00,Light,2,Dining Room,0.15,0.9,20,Friday,False
2025-06-08 20:00:00,Oven,3,Bathroom,4.57,27.42,185,Sunday,False
2025-04-23 00:00:00,Washing Machine,3,Dining Room,4.82,28.92,23,Wednesday,True
2025-06-13 06:00:00,Light,6,Bedroom,0.61,3.66,21,Friday,True
2025-04-30 10:00:00,Fan,3,Dining Room,0.68,4.08,31,Wednesday,False
2025-06-10 04:00:00,AC,5,Bathroom,15.64,93.84,33,Tuesday,True
2025-05-07 01:00:00,Heater,5,Living Room,9.05,54.3,15,Wednesday,True
2025-07-22 23:00:00,Fan,3,Bedroom,0.53,3.18,34,Tuesday,False
2025-06-15 23:00:00,Oven,5,Kitchen,9.62,57.72,145,Sunday,True
2025-07-26 14:00:00,AC,5,Living Room,12.93,77.58,36,Saturday,True
2025-04-25 17:00:00,Dishwasher,5,Bedroom,5.41,32.46,29,Friday,True
2025-05-21 07:00:00,AC,6,Dining Room,17.16,102.96,39,Wednesday,True
2025-05-14 08:00:00,TV,2,Laundry Room,2.66,15.96,35,Wednesday,True
2025-06-25 20:00:00,TV,6,Living Room,3.14,18.84,23,Wednesday,True
2025-07-20 01:00:00,Light,6,Dining Room,1.12,6.72,31,Sunday,True
2025-05-12 22:00:00,AC,4,Kitchen,12.28,73.68,31,Monday,True
2025-06-28 01:00:00,AC,2,Dining Room,5.31,31.86,39,Saturday,False
2025-04-26 02:00:00,Oven,3,Kitchen,6.59,39.54,239,Saturday,True
2025-06-13 13:00:00,Refrigerator,5,Dining Room,3.25,19.5,6,Friday,True
2025-06-05 03:00:00,Refrigerator,6,Bathroom,5.79,34.74,8,Thursday,True
2025-05-24 19:00:00,Heater,3,Kitchen,5.01,30.06,20,Saturday,False
2025-06-11 10:00:00,AC,4,Kitchen,11.26,67.56,42,Wednesday,True
2025-07-22 22:00:00,AC,4,Living Room,10.36,62.16,40,Tuesday,True
2025-06-05 08:00:00,Fan,6,Kitchen,2.77,16.62,26,Thursday,True
2025-04-19 13:00:00,Microwave,4,Laundry Room,3.01,18.06,26,Saturday,True
2025-07-02 15:00:00,Microwave,5,Living Room,2.91,17.46,27,Wednesday,True
2025-05-10 00:00:00,Fan,3,Kitchen,1.08,6.48,20,Saturday,True
2025-05-08 20:00:00,Washing Machine,3,Kitchen,3.89,23.34,39,Thursday,False
2025-05-17 04:00:00,Dishwasher,3,Bathroom,4.13,24.78,29,Saturday,True
2025-05-15 14:00:00,Oven,5,Laundry Room,13.99,83.94,116,Thursday,True
2025-05-02 07:00:00,Oven,2,Bathroom,4.26,25.56,190,Friday,False
2025-06-29 04:00:00,Fan,2,Laundry Room,0.61,3.66,24,Sunday,False
2025-07-06 22:00:00,Washing Machine,1,Kitchen,1.37,8.22,23,Sunday,False
2025-06-16 06:00:00,Washing Machine,6,Bathroom,9.0,54.0,34,Monday,True
2025-04-24 08:00:00,Fan,2,Bathroom,0.29,1.74,22,Thursday,False
2025-05-09 14:00:00,TV,4,Bathroom,5.49,32.94,29,Friday,True
2025-07-02 18:00:00,AC,3,Bedroom,9.56,57.36,38,Wednesday,True
2025-07-02 10:00:00,TV,5,Bathroom,3.56,21.36,29,Wednesday,True
2025-07-11 18:00:00,Dishwasher,3,Kitchen,3.9,23.4,43,Friday,True
2025-06-04 01:00:00,Light,1,Dining Room,0.16,0.96,35,Wednesday,False
2025-05-17 16:00:00,Heater,5,Bathroom,11.68,70.08,12,Saturday,True
2025-05-26 00:00:00,Washing Machine,5,Dining Room,8.12,48.72,39,Monday,True
2025-05-05 18:00:00,AC,1,Living Room,2.53,15.18,40,Monday,False
2025-06-26 11:00:00,Washing Machine,2,Dining Room,3.93,23.58,39,Thursday,False
2025-05-06 13:00:00,Light,1,Laundry Room,0.05,0.3,21,Tuesday,False
2025-05-20 09:00:00,Dishwasher,2,Dining Room,2.36,14.16,21,Tuesday,False
2025-06-26 06:00:00,Microwave,3,Kitchen,2.53,15.18,26,Thursday,True
2025-06-03 03:00:00,AC,6,Kitchen,20.97,125.82,30,Tuesday,True
2025-07-11 09:00:00,TV,6,Bathroom,6.09,36.54,35,Friday,True
2025-07-18 14:00:00,Microwave,3,Bedroom,1.63,9.78,29,Friday,False
2025-06-09 08:00:00,AC,6,Bathroom,16.21,97.26,41,Monday,True
2025-06-24 07:00:00,Heater,5,Bathroom,9.98,59.88,11,Tuesday,True
2025-07-20 03:00:00,Heater,5,Laundry Room,10.05,60.3,10,Sunday,True
2025-06-16 05:00:00,Oven,1,Dining Room,2.35,14.1,227,Monday,False
2025-04-25 12:00:00,Oven,2,Bathroom,4.2,25.2,140,Friday,False
2025-05-14 20:00:00,Heater,3,Kitchen,6.18,37.08,19,Wednesday,True
2025-06-01 19:00:00,TV,1,Laundry Room,0.62,3.72,23,Sunday,False
2025-04-28 07:00:00,Fan,6,Laundry Room,1.0,6.0,32,Monday,False
2025-05-20 02:00:00,Oven,1,Living Room,2.34,14.04,148,Tuesday,False
2025-04-21 02:00:00,AC,4,Bathroom,12.3,73.8,36,Monday,True
2025-06-13 09:00:00,Fan,6,Laundry Room,0.69,4.14,23,Friday,False
2025-07-15 12:00:00,Dishwasher,6,Bedroom,8.33,49.98,38,Tuesday,True
2025-05-19 08:00:00,Oven,2,Bathroom,4.56,27.36,121,Monday,False
2025-07-10 06:00:00,Heater,3,Bathroom,6.36,38.16,12,Thursday,True
2025-06-16 15:00:00,AC,3,Dining Room,8.2,49.2,32,Monday,True
2025-05-06 16:00:00,Dishwasher,4,Bedroom,4.55,27.3,24,Tuesday,True
2025-07-05 13:00:00,Heater,2,Dining Room,3.24,19.44,13,Saturday,False
2025-04-20 17:00:00,TV,3,Living Room,2.08,12.48,23,Sunday,False
2025-07-04 00:00:00,TV,2,Living Room,2.84,17.04,21,Friday,True
2025-07-24 18:00:00,Refrigerator,4,Dining Room,3.47,20.82,4,Thursday,True
2025-07-26 22:00:00,TV,5,Bedroom,4.7,28.2,31,Saturday,True
2025-06-28 15:00:00,Microwave,3,Dining Room,1.61,9.66,32,Saturday,False
2025-05-11 05:00:00,Washing Machine,4,Dining Room,4.86,29.16,31,Sunday,True
2025-06-17 12:00:00,Washing Machine,5,Laundry Room,9.12,54.72,27,Tuesday,True
2025-05-30 12:00:00,Dishwasher,6,Bathroom,7.87,47.22,45,Friday,True
2025-06-10 06:00:00,AC,4,Bedroom,10.62,63.72,30,Tuesday,True
2025-05-04 14:00:00,Microwave,5,Bedroom,4.59,27.54,26,Sunday,True
2025-06-14 18:00:00,Heater,2,Living Room,4.84,29.04,13,Saturday,False
2025-05-17 14:00:00,Fan,6,Bathroom,2.17,13.02,31,Saturday,True
2025-05-18 19:00:00,Microwave,3,Living Room,1.7,10.2,27,Sunday,False
2025-07-26 06:00:00,Heater,6,Dining Room,9.2,55.2,16,Saturday,True
2025-04-29 09:00:00,Light,2,Kitchen,0.34,2.04,32,Tuesday,False
2025-04-29 14:00:00,Refrigerator,5,Bathroom,3.07,18.42,4,Tuesday,True
2025-05-29 00:00:00,Refrigerator,6,Bedroom,3.64,21.84,6,Thursday,True
2025-06-07 20:00:00,TV,3,Dining Room,3.78,22.68,27,Saturday,True
2025-05-30 23:00:00,Light,5,Bathroom,0.55,3.3,26,Friday,False
2025-06-20 21:00:00,Refrigerator,1,Laundry Room,0.74,4.44,6,Friday,False
2025-06-11 05:00:00,Fan,4,Living Room,0.77,4.62,29,Wednesday,False
2025-04-22 17:00:00,TV,4,Living Room,2.58,15.48,24,Tuesday,True
2025-05-11 09:00:00,Washing Machine,6,Living Room,6.36,38.16,31,Sunday,True
2025-06-25 22:00:00,Refrigerator,4,Dining Room,2.53,15.18,6,Wednesday,True
2025-06-26 17:00:00,Microwave,1,Bedroom,0.77,4.62,22,Thursday,False
2025-05-16 11:00:00,Fan,6,Bathroom,2.86,17.16,30,Friday,True
2025-07-02 13:00:00,Oven,6,Dining Room,12.01,72.06,155,Wednesday,True
2025-05-30 10:00:00,TV,5,Living Room,5.44,32.64,22,Friday,True
2025-06-24 19:00:00,AC,3,Bedroom,9.81,58.86,40,Tuesday,True
2025-05-11 04:00:00,Microwave,2,Bedroom,1.71,10.26,33,Sunday,False
2025-06-20 18:00:00,Light,6,Bedroom,0.63,3.78,34,Friday,True
2025-05-25 21:00:00,Dishwasher,6,Living Room,7.79,46.74,31,Sunday,True
2025-06-18 21:00:00,TV,3,Bedroom,4.29,25.74,27,Wednesday,True
2025-07-19 22:00:00,Heater,4,Bedroom,8.88,53.28,13,Saturday,True
2025-06-28 17:00:00,Oven,1,Dining Room,2.94,17.64,207,Saturday,False
2025-07-20 11:00:00,Fan,6,Living Room,2.17,13.02,33,Sunday,True
2025-07-23 15:00:00,AC,1,Laundry Room,2.86,17.16,30,Wednesday,False
2025-04-19 02:00:00,Fan,6,Kitchen,2.33,13.98,34,Saturday,True
2025-06-26 22:00:00,Light,4,Kitchen,0.64,3.84,24,Thursday,True
2025-06-14 21:00:00,Oven,2,Dining Room,3.83,22.98,157,Saturday,False
2025-06-19 00:00:00,Washing Machine,3,Kitchen,5.88,35.28,31,Thursday,True
2025-06-14 11:00:00,Refrigerator,2,Bedroom,1.65,9.9,8,Saturday,False
2025-05-16 14:00:00,Heater,2,Laundry Room,3.61,21.66,12,Friday,False
2025-06-20 22:00:00,Fan,5,Bathroom,2.41,14.46,21,Friday,True
2025-04-30 12:00:00,Dishwasher,4,Laundry Room,5.92,35.52,23,Wednesday,True
2025-07-22 19:00:00,Microwave,3,Kitchen,2.4,14.4,24,Tuesday,True
2025-06-03 09:00:00,Light,4,Bathroom,0.24,1.44,25,Tuesday,False
2025-06-16 21:00:00,Microwave,2,Bathroom,1.52,9.12,31,Monday,False
2025-04-26 22:00:00,Microwave,6,Living Room,3.19,19.14,20,Saturday,True
2025-06-16 18:00:00,Refrigerator,5,Bedroom,3.64,21.84,6,Monday,True
2025-04-18 18:00:00,Microwave,6,Dining Room,3.69,22.14,33,Friday,True
2025-05-13 23:00:00,Oven,2,Laundry Room,5.96,35.76,195,Tuesday,False
2025-07-25 23:00:00,Fan,2,Bedroom,0.2,1.2,21,Friday,False
2025-05-05 10:00:00,Washing Machine,4,Bathroom,4.66,27.96,22,Monday,True
2025-05-24 04:00:00,Microwave,5,Dining Room,2.14,12.84,23,Saturday,True
2025-07-24 12:00:00,Washing Machine,4,Kitchen,6.95,41.7,36,Thursday,True
2025-05-15 23:00:00,AC,6,Laundry Room,18.24,109.44,33,Thursday,True
2025-04-27 07:00:00,Refrigerator,4,Dining Room,2.81,16.86,4,Sunday,True
2025-07-21 15:00:00,AC,5,Dining Room,16.58,99.48,34,Monday,True
2025-07-26 19:00:00,TV,5,Bathroom,2.68,16.08,26,Saturday,True
2025-05-02 23:00:00,Washing Machine,5,Bathroom,6.99,41.94,21,Friday,True
2025-05-25 04:00:00,Oven,3,Bedroom,7.32,43.92,243,Sunday,True
2025-04-20 05:00:00,Refrigerator,1,Bedroom,0.88,5.28,7,Sunday,False
2025-06-14 20:00:00,Oven,6,Bathroom,13.73,82.38,206,Saturday,True
2025-07-27 15:00:00,Light,4,Kitchen,0.79,4.74,27,Sunday,True
2025-07-21 15:00:00,AC,6,Dining Room,18.99,113.94,32,Monday,True
2025-05-23 18:00:00,Washing Machine,4,Dining Room,4.57,27.42,26,Friday,True
2025-06-14 08:00:00,Dishwasher,3,Laundry Room,4.38,26.28,30,Saturday,True
2025-04-19 03:00:00,AC,2,Kitchen,6.5,39.0,39,Saturday,False
2025-06-04 06:00:00,Microwave,3,Dining Room,2.04,12.24,32,Wednesday,True
2025-07-05 20:00:00,Heater,6,Kitchen,11.08,66.48,19,Saturday,True
2025-06-20 18:00:00,TV,2,Bedroom,2.52,15.12,22,Friday,True
2025-04-21 01:00:00,Fan,3,Bathroom,1.2,7.2,24,Monday,True
2025-07-07 15:00:00,AC,2,Dining Room,5.41,32.46,42,Monday,False
2025-05-20 04:00:00,Light,1,Bedroom,0.1,0.6,20,Tuesday,False
2025-04-21 21:00:00,Heater,3,Living Room,6.61,39.66,20,Monday,True
2025-05-16 21:00:00,Heater,6,Living Room,13.41,80.46,11,Friday,True
2025-07-23 20:00:00,Washing Machine,4,Laundry Room,6.47,38.82,31,Wednesday,True
2025-07-15 00:00:00,Refrigerator,6,Bedroom,4.77,28.62,4,Tuesday,True
2025-06-02 02:00:00,Washing Machine,4,Living Room,6.85,41.1,22,Monday,True
2025-07-24 14:00:00,Dishwasher,6,Laundry Room,6.85,41.1,20,Thursday,True
2025-07-12 19:00:00,TV,5,Dining Room,6.2,37.2,20,Saturday,True
2025-05-10 02:00:00,Refrigerator,2,Bedroom,1.46,8.76,7,Saturday,False
2025-07-26 15:00:00,Microwave,4,Living Room,2.38,14.28,23,Saturday,True
2025-07-27 14:00:00,Heater,5,Bedroom,8.19,49.14,13,Sunday,True
2025-07-23 18:00:00,Oven,6,Living Room,12.07,72.42,119,Wednesday,True
2025-05-27 05:00:00,AC,2,Kitchen,6.42,38.52,34,Tuesday,False
2025-07-15 07:00:00,Oven,4,Kitchen,10.78,64.68,157,Tuesday,True
2025-05-31 21:00:00,TV,3,Dining Room,3.89,23.34,35,Saturday,True
2025-07-20 16:00:00,Microwave,1,Dining Room,0.92,5.52,32,Sunday,False
2025-06-08 23:00:00,AC,2,Bathroom,5.47,32.82,37,Sunday,False
2025-05-28 16:00:00,TV,5,Living Room,5.11,30.66,32,Wednesday,True
2025-04-29 10:00:00,Heater,4,Bedroom,6.15,36.9,12,Tuesday,True
2025-04-19 19:00:00,Microwave,3,Kitchen,2.38,14.28,30,Saturday,True
2025-05-18 08:00:00,Refrigerator,2,Laundry Room,1.81,10.86,4,Sunday,True
2025-05-29 23:00:00,Microwave,1,Dining Room,0.84,5.04,22,Thursday,False
2025-06-11 11:00:00,Washing Machine,4,Dining Room,5.98,35.88,28,Wednesday,True
2025-07-09 06:00:00,Dishwasher,4,Living Room,5.99,35.94,41,Wednesday,True
2025-05-03 23:00:00,Refrigerator,1,Bedroom,0.81,4.86,6,Saturday,False
2025-05-01 19:00:00,Heater,5,Kitchen,8.93,53.58,15,Thursday,True
2025-07-07 18:00:00,Dishwasher,2,Laundry Room,2.53,15.18,40,Monday,False
2025-07-15 05:00:00,Light,3,Bedroom,0.27,1.62,20,Tuesday,False
2025-05-06 07:00:00,Microwave,3,Living Room,2.84,17.04,34,Tuesday,True
2025-07-05 11:00:00,AC,2,Laundry Room,5.24,31.44,39,Saturday,False
2025-04-28 05:00:00,Washing Machine,4,Living Room,6.84,41.04,24,Monday,True
2025-06-29 00:00:00,Dishwasher,3,Bedroom,4.22,25.32,25,Sunday,True
2025-05-31 08:00:00,Fan,1,Kitchen,0.22,1.32,28,Saturday,False
2025-05-24 20:00:00,Refrigerator,2,Bathroom,1.51,9.06,7,Saturday,False
2025-07-06 03:00:00,Light,3,Kitchen,0.21,1.26,20,Sunday,False
2025-07-19 10:00:00,Light,4,Kitchen,0.41,2.46,28,Saturday,False
2025-04-24 11:00:00,Oven,3,Living Room,7.74,46.44,226,Thursday,True
2025-05-05 21:00:00,Refrigerator,6,Bedroom,4.21,25.26,7,Monday,True
2025-07-17 21:00:00,Fan,3,Bathroom,1.2,7.2,29,Thursday,True
2025-07-12 09:00:00,Fan,4,Laundry Room,0.88,5.28,25,Saturday,False
2025-07-03 18:00:00,Microwave,1,Bedroom,0.62,3.72,32,Thursday,False
2025-06-22 02:00:00,Heater,6,Bathroom,9.91,59.46,19,Sunday,True
2025-07-04 05:00:00,Microwave,3,Bedroom,1.57,9.42,30,Friday,False
2025-05-01 07:00:00,TV,1,Laundry Room,1.47,8.82,24,Thursday,False
2025-05-20 03:00:00,Oven,1,Bedroom,1.91,11.46,134,Tuesday,False
2025-05-20 02:00:00,Fan,3,Living Room,0.98,5.88,22,Tuesday,False
2025-04-25 10:00:00,Refrigerator,5,Bedroom,3.73,22.38,7,Friday,True
2025-05-05 15:00:00,Fan,5,Kitchen,2.07,12.42,28,Monday,True
2025-04-23 16:00:00,TV,2,Laundry Room,1.5,9.0,34,Wednesday,False
2025-07-19 05:00:00,Microwave,5,Kitchen,3.98,23.88,35,Saturday,True
2025-06-06 00:00:00,Light,1,Bathroom,0.16,0.96,28,Friday,False
2025-04-27 11:00:00,Oven,2,Living Room,4.47,26.82,164,Sunday,False
2025-05-19 10:00:00,Washing Machine,1,Laundry Room,1.65,9.9,40,Monday,False
2025-05-02 00:00:00,Fan,2,Bedroom,0.57,3.42,30,Friday,False
2025-05-25 07:00:00,Washing Machine,1,Bedroom,1.48,8.88,40,Sunday,False
2025-07-09 23:00:00,Fan,6,Bathroom,1.35,8.1,35,Wednesday,True
2025-06-03 18:00:00,TV,2,Laundry Room,1.17,7.02,23,Tuesday,False
2025-07-12 15:00:00,Microwave,3,Bedroom,1.26,7.56,35,Saturday,False
2025-07-20 10:00:00,Heater,6,Laundry Room,9.56,57.36,11,Sunday,True
2025-07-22 12:00:00,Dishwasher,3,Kitchen,3.68,22.08,21,Tuesday,True
2025-06-16 18:00:00,TV,2,Kitchen,2.89,17.34,24,Monday,True
2025-06-15 19:00:00,Washing Machine,4,Kitchen,4.12,24.72,20,Sunday,True
2025-06-24 02:00:00,AC,1,Living Room,3.4,20.4,32,Tuesday,False
2025-07-07 08:00:00,Microwave,3,Bedroom,2.38,14.28,24,Monday,True
2025-06-11 12:00:00,Light,4,Bathroom,0.32,1.92,21,Wednesday,False
2025-07-06 07:00:00,Fan,5,Kitchen,1.89,11.34,22,Sunday,True
2025-06-02 02:00:00,Washing Machine,5,Bathroom,5.59,33.54,30,Monday,True
2025-05-06 01:00:00,Washing Machine,2,Kitchen,2.41,14.46,32,Tuesday,False
2025-07-19 03:00:00,Dishwasher,3,Dining Room,4.25,25.5,21,Saturday,True
2025-05-05 02:00:00,Refrigerator,2,Bathroom,1.55,9.3,4,Monday,False
2025-05-18 13:00:00,Fan,5,Bedroom,1.32,7.92,22,Sunday,True
2025-05-31 18:00:00,Light,1,Bathroom,0.06,0.36,32,Saturday,False
2025-04-26 14:00:00,TV,4,Kitchen,4.87,29.22,33,Saturday,True
2025-06-24 18:00:00,Oven,6,Bedroom,17.15,102.9,188,Tuesday,True
2025-05-18 15:00:00,Microwave,4,Dining Room,3.62,21.72,24,Sunday,True
2025-07-15 10:00:00,Washing Machine,1,Kitchen,1.12,6.72,27,Tuesday,False
2025-06-29 19:00:00,Oven,1,Dining Room,2.97,17.82,189,Sunday,False
2025-06-26 16:00:00,Light,2,Dining Room,0.15,0.9,33,Thursday,False
2025-06-08 12:00:00,TV,4,Bedroom,2.16,12.96,24,Sunday,False
2025-07-03 01:00:00,Washing Machine,3,Living Room,5.06,30.36,29,Thursday,True
2025-07-07 10:00:00,Light,3,Dining Room,0.16,0.96,23,Monday,False
2025-06-24 09:00:00,Refrigerator,2,Kitchen,1.48,8.88,8,Tuesday,False
2025-07-27 11:00:00,Washing Machine,2,Bedroom,2.39,14.34,29,Sunday,False
2025-05-27 12:00:00,Fan,5,Dining Room,0.55,3.3,24,Tuesday,False
2025-05-07 09:00:00,TV,1,Living Room,0.96,5.76,29,Wednesday,False
2025-05-06 18:00:00,AC,5,Living Room,13.56,81.36,42,Tuesday,True
2025-06-20 21:00:00,AC,4,Bathroom,11.5,69.0,42,Friday,True
2025-07-08 17:00:00,Light,2,Living Room,0.23,1.38,34,Tuesday,False
2025-05-18 05:00:00,AC,4,Bedroom,11.78,70.68,39,Sunday,True
2025-06-03 16:00:00,Dishwasher,2,Living Room,2.18,13.08,29,Tuesday,False
2025-04-27 03:00:00,Light,1,Bathroom,0.2,1.2,31,Sunday,False
2025-05-23 11:00:00,Washing Machine,3,Bathroom,3.65,21.9,27,Friday,False
2025-04-21 06:00:00,Dishwasher,1,Living Room,1.49,8.94,33,Monday,False
