timestamp,appliance,duration_hrs,room,power_usage_kWh,estimated_cost,outside_temperature,day,exceeds_threshold
2025-05-31 16:00:00,Oven,5,Kitchen,12.66,75.96,165,Saturday,True
2025-07-20 11:00:00,TV,5,Bathroom,4.26,25.56,33,Sunday,True
2025-07-19 21:00:00,Heater,3,Kitchen,5.31,31.86,19,Saturday,False
2025-05-06 13:00:00,Fan,6,Bathroom,1.36,8.16,34,Tuesday,True
2025-06-18 04:00:00,AC,3,Bathroom,8.44,50.64,35,Wednesday,True
2025-07-24 10:00:00,Heater,4,Bedroom,6.68,40.08,13,Thursday,True
2025-05-22 23:00:00,Washing Machine,4,Dining Room,4.8,28.8,40,Thursday,True
2025-06-26 21:00:00,Oven,5,Bedroom,8.68,52.08,246,Thursday,True
2025-07-20 05:00:00,Light,3,Living Room,0.54,3.24,35,Sunday,False
2025-07-08 22:00:00,Microwave,3,Kitchen,2.16,12.96,35,Tuesday,True
2025-06-22 06:00:00,TV,6,Kitchen,6.32,37.92,21,Sunday,True
2025-04-24 18:00:00,AC,5,Bedroom,15.87,95.22,38,Thursday,True
2025-05-08 21:00:00,Fan,6,Bedroom,2.86,17.16,28,Thursday,True
2025-05-20 14:00:00,Dishwasher,4,Living Room,4.43,26.58,35,Tuesday,True
2025-07-15 06:00:00,Dishwasher,1,Kitchen,1.49,8.94,22,Tuesday,False
2025-07-20 23:00:00,Microwave,2,Bedroom,1.82,10.92,22,Sunday,False
2025-05-26 14:00:00,Microwave,4,Living Room,3.59,21.54,35,Monday,True
2025-06-18 07:00:00,Fan,4,Bedroom,1.93,11.58,26,Wednesday,True
2025-04-27 13:00:00,Washing Machine,1,Dining Room,1.15,6.9,40,Sunday,False
2025-05-07 22:00:00,Washing Machine,6,Bedroom,10.2,61.2,20,Wednesday,True
2025-06-29 16:00:00,TV,3,Laundry Room,2.08,12.48,31,Sunday,False
2025-06-13 17:00:00,TV,5,Kitchen,6.57,39.42,21,Friday,True
2025-06-17 12:00:00,Washing Machine,1,Dining Room,1.13,6.78,39,Tuesday,False
2025-05-10 10:00:00,Refrigerator,2,Laundry Room,1.26,7.56,8,Saturday,False
2025-07-26 19:00:00,Washing Machine,1,Laundry Room,1.65,9.9,32,Saturday,False
2025-04-28 17:00:00,Microwave,1,Bedroom,0.5,3.0,26,Monday,False
2025-07-10 19:00:00,Dishwasher,3,Dining Room,4.34,26.04,45,Thursday,True
2025-07-08 17:00:00,Oven,1,Kitchen,2.87,17.22,109,Tuesday,False
2025-07-11 07:00:00,TV,3,Living Room,1.85,11.1,24,Friday,False
2025-05-26 09:00:00,TV,2,Kitchen,1.41,8.46,35,Monday,False
2025-05-18 13:00:00,TV,5,Kitchen,6.37,38.22,26,Sunday,True
2025-06-24 07:00:00,Oven,4,Living Room,9.52,57.12,220,Tuesday,True
2025-06-09 00:00:00,AC,6,Laundry Room,16.07,96.42,37,Monday,True
2025-05-14 04:00:00,Fan,2,Living Room,0.28,1.68,25,Wednesday,False
2025-06-12 05:00:00,Oven,6,Bathroom,13.19,79.14,127,Thursday,True
2025-05-16 07:00:00,Heater,2,Dining Room,3.6,21.6,15,Friday,False
2025-06-08 21:00:00,Heater,3,Kitchen,7.32,43.92,10,Sunday,True
2025-05-27 01:00:00,Microwave,2,Living Room,1.4,8.4,28,Tuesday,False
2025-06-29 00:00:00,Oven,4,Bathroom,10.12,60.72,144,Sunday,True
2025-07-11 04:00:00,Washing Machine,5,Bedroom,5.77,34.62,24,Friday,True
2025-06-16 22:00:00,Oven,4,Bathroom,9.43,56.58,153,Monday,True
2025-07-02 02:00:00,Oven,3,Living Room,6.88,41.28,245,Wednesday,True
2025-07-04 13:00:00,Heater,3,Living Room,5.86,35.16,14,Friday,False
2025-05-14 00:00:00,Fan,5,Bedroom,1.66,9.96,35,Wednesday,True
2025-07-06 00:00:00,TV,4,Kitchen,2.69,16.14,33,Sunday,True
2025-07-08 13:00:00,Refrigerator,6,Kitchen,4.91,29.46,4,Tuesday,True
2025-06-13 16:00:00,TV,1,Dining Room,0.99,5.94,30,Friday,False
2025-07-24 07:00:00,Light,3,Laundry Room,0.49,2.94,30,Thursday,False
2025-05-10 23:00:00,TV,5,Dining Room,6.58,39.48,29,Saturday,True
2025-07-22 09:00:00,Fan,4,Dining Room,1.39,8.34,34,Tuesday,True
2025-05-23 05:00:00,Microwave,1,Laundry Room,0.8,4.8,27,Friday,False
2025-04-25 03:00:00,Light,6,Living Room,0.79,4.74,23,Friday,True
2025-06-10 09:00:00,Light,6,Dining Room,0.98,5.88,32,Tuesday,True
2025-07-03 10:00:00,Dishwasher,1,Bathroom,1.08,6.48,30,Thursday,False
2025-07-16 00:00:00,Oven,4,Kitchen,11.15,66.9,120,Wednesday,True
2025-07-03 06:00:00,Fan,1,Bathroom,0.2,1.2,22,Thursday,False
2025-05-01 11:00:00,Oven,1,Laundry Room,1.99,11.94,157,Thursday,False
2025-06-28 02:00:00,Microwave,4,Dining Room,2.67,16.02,35,Saturday,True
2025-07-17 23:00:00,Heater,4,Bedroom,9.72,58.32,11,Thursday,True
2025-05-20 14:00:00,Washing Machine,5,Bedroom,5.06,30.36,32,Tuesday,True
2025-05-26 21:00:00,Dishwasher,3,Living Room,3.83,22.98,38,Monday,True
2025-06-26 09:00:00,Oven,6,Kitchen,10.32,61.92,178,Thursday,True
2025-06-22 00:00:00,Washing Machine,5,Bathroom,6.39,38.34,27,Sunday,True
2025-07-08 05:00:00,AC,5,Dining Room,16.62,99.72,37,Tuesday,True
2025-07-20 14:00:00,Microwave,5,Dining Room,1.59,9.54,21,Sunday,False
2025-06-25 18:00:00,Fan,5,Laundry Room,1.61,9.66,31,Wednesday,True
2025-06-09 12:00:00,Refrigerator,3,Kitchen,1.84,11.04,5,Monday,True
2025-07-16 18:00:00,Heater,5,Living Room,8.06,48.36,11,Wednesday,True
2025-05-07 04:00:00,AC,5,Bathroom,16.78,100.68,35,Wednesday,True
2025-06-08 16:00:00,TV,3,Kitchen,3.14,18.84,26,Sunday,True
2025-07-02 09:00:00,Refrigerator,2,Laundry Room,1.49,8.94,5,Wednesday,False
2025-04-28 19:00:00,Oven,5,Bathroom,7.95,47.7,182,Monday,True
2025-07-25 15:00:00,Heater,2,Living Room,3.98,23.88,11,Friday,False
2025-05-02 13:00:00,AC,6,Dining Room,16.51,99.06,39,Friday,True
2025-06-17 22:00:00,Dishwasher,5,Kitchen,5.92,35.52,33,Tuesday,True
2025-06-12 17:00:00,TV,2,Living Room,2.23,13.38,21,Thursday,False
2025-07-09 12:00:00,Heater,3,Kitchen,7.27,43.62,14,Wednesday,True
2025-05-13 06:00:00,Oven,3,Kitchen,6.03,36.18,113,Tuesday,True
2025-04-24 03:00:00,Refrigerator,1,Kitchen,0.89,5.34,5,Thursday,False
2025-05-25 21:00:00,Light,6,Bathroom,0.34,2.04,27,Sunday,False
2025-06-20 10:00:00,Heater,2,Living Room,3.14,18.84,16,Friday,False
2025-07-04 14:00:00,Light,2,Bathroom,0.1,0.6,28,Friday,False
2025-06-22 19:00:00,AC,1,Dining Room,2.54,15.24,35,Sunday,False
2025-05-04 20:00:00,TV,5,Bedroom,3.4,20.4,29,Sunday,True
2025-05-27 10:00:00,Heater,4,Dining Room,7.34,44.04,17,Tuesday,True
2025-05-21 15:00:00,Light,2,Laundry Room,0.11,0.66,24,Wednesday,False
2025-07-16 16:00:00,Refrigerator,1,Dining Room,0.85,5.1,7,Wednesday,False
2025-06-08 09:00:00,TV,6,Living Room,8.07,48.42,32,Sunday,True
2025-06-13 13:00:00,Fan,6,Dining Room,0.69,4.14,31,Friday,False
2025-06-21 16:00:00,Heater,4,Laundry Room,6.83,40.98,20,Saturday,True
2025-07-09 20:00:00,Heater,1,Bedroom,2.34,14.04,15,Wednesday,False
2025-04-21 15:00:00,Microwave,3,Laundry Room,2.48,14.88,22,Monday,True
2025-05-29 12:00:00,Heater,4,Bedroom,6.6,39.6,13,Thursday,True
2025-04-29 13:00:00,TV,4,Laundry Room,3.95,23.7,35,Tuesday,True
2025-07-11 04:00:00,Washing Machine,3,Living Room,3.6,21.6,37,Friday,False
2025-07-11 08:00:00,AC,1,Kitchen,3.44,20.64,38,Friday,False
2025-07-03 09:00:00,Fan,1,Dining Room,0.25,1.5,27,Thursday,False
2025-05-19 11:00:00,Light,6,Living Room,0.8,4.8,31,Monday,True
2025-06-16 21:00:00,Fan,1,Bathroom,0.24,1.44,23,Monday,False
2025-06-22 23:00:00,Oven,6,Kitchen,14.05,84.3,200,Sunday,True
2025-04-30 01:00:00,Fan,6,Bathroom,1.89,11.34,33,Wednesday,True
2025-04-20 21:00:00,Microwave,5,Bedroom,4.26,25.56,26,Sunday,True
2025-05-26 14:00:00,TV,6,Laundry Room,3.12,18.72,23,Monday,True
2025-07-13 10:00:00,Dishwasher,1,Kitchen,1.35,8.1,44,Sunday,False
2025-07-16 02:00:00,Light,5,Laundry Room,0.39,2.34,31,Wednesday,False
2025-05-24 22:00:00,Heater,2,Bedroom,3.36,20.16,20,Saturday,False
2025-05-31 12:00:00,Heater,6,Bathroom,10.42,62.52,11,Saturday,True
2025-07-03 02:00:00,Heater,5,Bathroom,8.36,50.16,15,Thursday,True
2025-07-18 17:00:00,TV,5,Living Room,6.31,37.86,28,Friday,True
2025-06-02 10:00:00,Refrigerator,4,Bedroom,2.83,16.98,4,Monday,True
2025-05-09 15:00:00,Washing Machine,1,Bathroom,1.47,8.82,20,Friday,False
2025-07-17 17:00:00,Microwave,4,Kitchen,1.66,9.96,24,Thursday,False
2025-07-12 18:00:00,AC,6,Kitchen,19.71,118.26,41,Saturday,True
2025-07-13 06:00:00,Oven,3,Laundry Room,6.59,39.54,123,Sunday,True
2025-06-10 05:00:00,Refrigerator,2,Dining Room,1.87,11.22,4,Tuesday,True
2025-06-14 06:00:00,Microwave,4,Bedroom,2.48,14.88,21,Saturday,True
2025-06-29 05:00:00,Microwave,6,Laundry Room,2.54,15.24,22,Sunday,True
2025-05-02 17:00:00,Refrigerator,3,Kitchen,2.82,16.92,5,Friday,True
2025-04-20 02:00:00,Dishwasher,6,Dining Room,7.28,43.68,37,Sunday,True
2025-07-27 20:00:00,Oven,1,Kitchen,2.99,17.94,212,Sunday,False
2025-05-26 17:00:00,Refrigerator,4,Bedroom,3.75,22.5,6,Monday,True
2025-07-10 04:00:00,Light,1,Laundry Room,0.09,0.54,27,Thursday,False
2025-07-11 07:00:00,AC,5,Living Room,16.83,100.98,34,Friday,True
2025-06-27 08:00:00,TV,3,Bedroom,3.57,21.42,35,Friday,True
2025-05-16 13:00:00,Dishwasher,4,Bedroom,5.84,35.04,34,Friday,True
2025-05-07 06:00:00,Dishwasher,4,Bathroom,4.36,26.16,25,Wednesday,True
2025-07-26 14:00:00,Heater,2,Laundry Room,4.37,26.22,20,Saturday,False
2025-06-21 18:00:00,Washing Machine,1,Kitchen,1.65,9.9,26,Saturday,False
2025-07-25 17:00:00,Dishwasher,5,Laundry Room,6.85,41.1,21,Friday,True
2025-06-11 16:00:00,Fan,6,Bedroom,0.83,4.98,35,Wednesday,False
2025-07-05 16:00:00,Heater,5,Bathroom,11.9,71.4,12,Saturday,True
2025-04-25 10:00:00,Light,1,Dining Room,0.2,1.2,27,Friday,False
2025-04-21 10:00:00,AC,5,Bedroom,13.55,81.3,38,Monday,True
2025-06-22 20:00:00,Oven,2,Bedroom,4.62,27.72,172,Sunday,False
2025-07-27 08:00:00,AC,1,Bathroom,2.54,15.24,41,Sunday,False
2025-06-11 18:00:00,Microwave,3,Bathroom,2.73,16.38,24,Wednesday,True
2025-07-22 11:00:00,Dishwasher,3,Kitchen,3.17,19.02,44,Tuesday,True
2025-07-21 10:00:00,Microwave,3,Kitchen,2.05,12.3,23,Monday,True
2025-06-27 04:00:00,Oven,5,Living Room,8.63,51.78,202,Friday,True
2025-05-07 01:00:00,Microwave,6,Living Room,5.29,31.74,26,Wednesday,True
2025-07-23 07:00:00,Light,6,Bathroom,0.45,2.7,29,Wednesday,False
2025-07-11 08:00:00,TV,1,Living Room,1.26,7.56,28,Friday,False
2025-04-30 23:00:00,Heater,4,Living Room,6.51,39.06,17,Wednesday,True
2025-07-15 01:00:00,TV,6,Bedroom,5.82,34.92,22,Tuesday,True
2025-07-19 15:00:00,TV,1,Living Room,1.46,8.76,32,Saturday,False
2025-07-07 19:00:00,TV,1,Living Room,1.25,7.5,31,Monday,False
2025-06-12 11:00:00,Oven,3,Kitchen,5.52,33.12,104,Thursday,False
2025-07-24 21:00:00,TV,2,Kitchen,1.99,11.94,30,Thursday,False
2025-05-09 14:00:00,Oven,2,Laundry Room,4.97,29.82,106,Friday,False
2025-04-20 09:00:00,Oven,2,Living Room,5.5,33.0,114,Sunday,False
2025-06-23 01:00:00,Dishwasher,2,Laundry Room,2.55,15.3,40,Monday,False
2025-05-28 09:00:00,Dishwasher,2,Dining Room,2.36,14.16,41,Wednesday,False
2025-07-16 03:00:00,Fan,5,Bathroom,1.68,10.08,30,Wednesday,True
2025-06-27 07:00:00,AC,1,Bathroom,2.91,17.46,41,Friday,False
2025-07-24 15:00:00,Heater,2,Kitchen,3.74,22.44,15,Thursday,False
2025-05-10 19:00:00,Light,3,Laundry Room,0.51,3.06,29,Saturday,False
2025-07-27 16:00:00,Washing Machine,5,Dining Room,6.24,37.44,22,Sunday,True
2025-05-24 21:00:00,Heater,4,Laundry Room,9.16,54.96,10,Saturday,True
2025-07-13 16:00:00,Washing Machine,4,Laundry Room,7.12,42.72,28,Sunday,True
2025-07-26 20:00:00,Microwave,6,Dining Room,4.48,26.88,29,Saturday,True
2025-06-23 15:00:00,AC,3,Laundry Room,10.2,61.2,39,Monday,True
2025-06-03 04:00:00,Refrigerator,4,Living Room,2.49,14.94,6,Tuesday,True
2025-05-01 19:00:00,Dishwasher,5,Laundry Room,6.28,37.68,38,Thursday,True
2025-06-14 15:00:00,Light,5,Kitchen,0.42,2.52,22,Saturday,False
2025-04-28 09:00:00,Microwave,4,Kitchen,2.84,17.04,21,Monday,True
2025-04-19 20:00:00,TV,5,Laundry Room,6.13,36.78,35,Saturday,True
2025-04-19 06:00:00,Dishwasher,6,Laundry Room,8.28,49.68,26,Saturday,True
2025-05-15 14:00:00,AC,6,Bathroom,18.58,111.48,36,Thursday,True
2025-07-20 14:00:00,AC,5,Living Room,13.03,78.18,37,Sunday,True
2025-06-05 00:00:00,Microwave,6,Kitchen,2.4,14.4,23,Thursday,True
2025-07-07 10:00:00,Microwave,1,Laundry Room,0.32,1.92,33,Monday,False
2025-05-01 11:00:00,Fan,5,Bedroom,2.47,14.82,29,Thursday,True
2025-06-30 13:00:00,Refrigerator,2,Bathroom,1.77,10.62,4,Monday,False
2025-05-02 07:00:00,AC,6,Dining Room,18.43,110.58,35,Friday,True
2025-04-27 13:00:00,Dishwasher,2,Living Room,2.67,16.02,21,Sunday,False
2025-07-01 10:00:00,Washing Machine,5,Bedroom,6.69,40.14,29,Tuesday,True
2025-07-12 23:00:00,Refrigerator,6,Kitchen,4.72,28.32,6,Saturday,True
2025-05-12 07:00:00,Light,5,Dining Room,0.98,5.88,31,Monday,True
2025-07-06 22:00:00,Oven,1,Laundry Room,2.92,17.52,107,Sunday,False
2025-05-13 15:00:00,Microwave,5,Kitchen,3.22,19.32,23,Tuesday,True
2025-06-23 04:00:00,Refrigerator,2,Kitchen,1.68,10.08,4,Monday,False
2025-05-27 20:00:00,Refrigerator,2,Bedroom,1.72,10.32,8,Tuesday,False
2025-07-25 14:00:00,Washing Machine,1,Living Room,1.54,9.24,35,Friday,False
2025-05-18 21:00:00,Fan,3,Dining Room,0.31,1.86,30,Sunday,False
2025-07-27 14:00:00,AC,6,Kitchen,19.07,114.42,41,Sunday,True
2025-05-02 06:00:00,Heater,3,Living Room,5.81,34.86,20,Friday,False
2025-06-09 14:00:00,Dishwasher,6,Laundry Room,7.6,45.6,39,Monday,True
2025-07-09 11:00:00,Dishwasher,2,Living Room,2.15,12.9,32,Wednesday,False
2025-05-01 13:00:00,Dishwasher,6,Dining Room,7.66,45.96,25,Thursday,True
2025-06-12 21:00:00,Washing Machine,5,Living Room,8.66,51.96,28,Thursday,True
2025-06-09 02:00:00,Microwave,2,Kitchen,0.62,3.72,21,Monday,False
2025-05-23 22:00:00,Microwave,1,Bedroom,0.65,3.9,32,Friday,False
2025-05-23 05:00:00,Heater,5,Bedroom,7.65,45.9,11,Friday,True
2025-07-04 14:00:00,Refrigerator,5,Dining Room,4.34,26.04,6,Friday,True
2025-05-22 03:00:00,Washing Machine,6,Laundry Room,9.04,54.24,39,Thursday,True
2025-06-20 18:00:00,AC,5,Living Room,13.24,79.44,42,Friday,True
2025-05-08 15:00:00,Heater,5,Dining Room,9.16,54.96,16,Thursday,True
2025-04-22 08:00:00,Heater,5,Kitchen,10.55,63.3,13,Tuesday,True
2025-07-05 15:00:00,Fan,5,Bathroom,1.94,11.64,31,Saturday,True
2025-05-18 05:00:00,Dishwasher,5,Kitchen,5.17,31.02,31,Sunday,True
2025-06-13 04:00:00,AC,5,Living Room,13.93,83.58,34,Friday,True
2025-05-24 12:00:00,AC,2,Bedroom,5.53,33.18,34,Saturday,False
2025-04-23 13:00:00,AC,6,Kitchen,20.16,120.96,39,Wednesday,True
2025-06-09 07:00:00,Fan,1,Kitchen,0.2,1.2,33,Monday,False
2025-04-22 03:00:00,TV,4,Kitchen,3.26,19.56,34,Tuesday,True
2025-05-31 11:00:00,Microwave,4,Living Room,3.1,18.6,29,Saturday,True
2025-05-25 04:00:00,Heater,3,Bathroom,7.43,44.58,16,Sunday,True
2025-05-07 02:00:00,Refrigerator,6,Bedroom,4.59,27.54,4,Wednesday,True
2025-05-28 09:00:00,Oven,3,Laundry Room,6.23,37.38,200,Wednesday,True
2025-05-06 03:00:00,Refrigerator,6,Kitchen,5.89,35.34,7,Tuesday,True
2025-05-18 01:00:00,Dishwasher,4,Bedroom,4.28,25.68,26,Sunday,True
2025-05-17 10:00:00,TV,2,Laundry Room,1.38,8.28,30,Saturday,False
2025-07-15 08:00:00,Refrigerator,4,Dining Room,2.84,17.04,8,Tuesday,True
2025-07-16 05:00:00,Microwave,2,Living Room,1.41,8.46,22,Wednesday,False
2025-05-13 19:00:00,Oven,4,Living Room,8.01,48.06,211,Tuesday,True
2025-06-22 07:00:00,AC,2,Dining Room,5.15,30.9,33,Sunday,False
2025-07-15 12:00:00,Oven,3,Dining Room,8.89,53.34,131,Tuesday,True
2025-04-20 11:00:00,Fan,5,Living Room,2.02,12.12,23,Sunday,True
2025-05-01 09:00:00,Refrigerator,1,Living Room,0.9,5.4,4,Thursday,False
2025-07-04 23:00:00,Oven,5,Living Room,12.09,72.54,182,Friday,True
2025-05-22 00:00:00,Refrigerator,2,Laundry Room,1.67,10.02,4,Thursday,False
2025-05-03 11:00:00,Light,4,Dining Room,0.72,4.32,26,Saturday,True
2025-05-30 01:00:00,Oven,1,Bedroom,2.96,17.76,132,Friday,False
2025-06-23 09:00:00,Dishwasher,3,Dining Room,3.25,19.5,38,Monday,True
2025-05-14 21:00:00,Oven,2,Living Room,5.01,30.06,113,Wednesday,False
2025-06-07 02:00:00,AC,4,Dining Room,12.36,74.16,37,Saturday,True
2025-05-11 10:00:00,Fan,2,Dining Room,0.7,4.2,20,Sunday,False
2025-05-29 04:00:00,Oven,4,Bathroom,9.12,54.72,205,Thursday,True
2025-05-11 16:00:00,TV,5,Bedroom,6.09,36.54,23,Sunday,True
2025-07-03 23:00:00,Dishwasher,4,Laundry Room,4.46,26.76,24,Thursday,True
2025-07-26 23:00:00,Light,4,Dining Room,0.72,4.32,23,Saturday,True
2025-07-23 00:00:00,Fan,3,Bathroom,1.07,6.42,31,Wednesday,True
2025-06-23 07:00:00,Refrigerator,3,Kitchen,1.96,11.76,4,Monday,True
2025-07-27 09:00:00,Fan,4,Dining Room,1.76,10.56,28,Sunday,True
2025-06-04 11:00:00,Heater,1,Bathroom,2.28,13.68,20,Wednesday,False
2025-06-22 10:00:00,Oven,1,Kitchen,1.67,10.02,195,Sunday,False
2025-06-15 21:00:00,Microwave,4,Bathroom,2.84,17.04,21,Sunday,True
2025-06-26 14:00:00,Dishwasher,3,Bedroom,3.99,23.94,36,Thursday,True
2025-06-21 17:00:00,Light,1,Laundry Room,0.15,0.9,28,Saturday,False
2025-05-30 14:00:00,Refrigerator,1,Laundry Room,0.94,5.64,5,Friday,False
2025-04-23 05:00:00,Heater,4,Laundry Room,9.49,56.94,18,Wednesday,True
2025-06-09 18:00:00,Refrigerator,5,Dining Room,3.93,23.58,7,Monday,True
2025-05-09 14:00:00,Oven,2,Laundry Room,5.74,34.44,197,Friday,False
2025-05-17 17:00:00,Fan,5,Kitchen,2.46,14.76,25,Saturday,True
2025-07-15 05:00:00,Fan,1,Bathroom,0.11,0.66,32,Tuesday,False
2025-07-13 02:00:00,Light,5,Bathroom,0.89,5.34,27,Sunday,True
2025-04-25 07:00:00,Heater,2,Laundry Room,3.83,22.98,19,Friday,False
2025-06-01 11:00:00,Heater,2,Bathroom,4.9,29.4,11,Sunday,False
2025-07-10 18:00:00,Refrigerator,5,Dining Room,3.44,20.64,8,Thursday,True
2025-06-06 00:00:00,Light,3,Living Room,0.16,0.96,21,Friday,False
2025-05-01 06:00:00,Oven,1,Bathroom,2.7,16.2,126,Thursday,False
2025-04-29 06:00:00,Washing Machine,5,Bathroom,7.84,47.04,28,Tuesday,True
